America Resources Exploration Inc.,10-K,1609258,2015-07-15,http://www.sec.gov/Archives/edgar/data/1609258/0001165527-15-000334-index.htm
America Resources Exploration Inc.,10-Q,1609258,2015-08-21,http://www.sec.gov/Archives/edgar/data/1609258/0001165527-15-000426-index.htm
America Resources Exploration Inc.,10-Q/A,1609258,2015-08-24,http://www.sec.gov/Archives/edgar/data/1609258/0001165527-15-000428-index.htm
America Resources Exploration Inc.,NT 10-Q,1609258,2015-08-14,http://www.sec.gov/Archives/edgar/data/1609258/0001165527-15-000407-index.htm
American Airlines Group Inc.,10-Q,6201,2015-07-24,http://www.sec.gov/Archives/edgar/data/6201/0001193125-15-261937-index.htm
"American Assets Trust, Inc.",10-K/A,1500217,2015-07-31,http://www.sec.gov/Archives/edgar/data/1500217/0001500217-15-000103-index.htm
"American Assets Trust, Inc.",10-Q,1500217,2015-07-31,http://www.sec.gov/Archives/edgar/data/1500217/0001500217-15-000105-index.htm
"American Assets Trust, L.P.",10-Q,1509570,2015-07-31,http://www.sec.gov/Archives/edgar/data/1509570/0001500217-15-000105-index.htm
American Boarding Co,10-Q,1547530,2015-08-10,http://www.sec.gov/Archives/edgar/data/1547530/0001393905-15-000383-index.htm
"American Brewing Company, Inc.",10-Q,1579823,2015-08-19,http://www.sec.gov/Archives/edgar/data/1579823/0001079974-15-000579-index.htm
"American Brewing Company, Inc.",10-Q/A,1579823,2015-08-25,http://www.sec.gov/Archives/edgar/data/1579823/0001079974-15-000611-index.htm
"American Brewing Company, Inc.",NT 10-Q,1579823,2015-08-13,http://www.sec.gov/Archives/edgar/data/1579823/0001079974-15-000532-index.htm
"American Business Services, Inc.",10-Q,1532882,2015-08-06,http://www.sec.gov/Archives/edgar/data/1532882/0001014897-15-000231-index.htm
American Campus Communities Operating Partnership LP,10-Q,1357369,2015-08-06,http://www.sec.gov/Archives/edgar/data/1357369/0001283630-15-000007-index.htm
"American Cannabis Company, Inc.",10-Q,945617,2015-08-19,http://www.sec.gov/Archives/edgar/data/945617/0000721748-15-000678-index.htm
"American Cannabis Company, Inc.",NT 10-Q,945617,2015-08-14,http://www.sec.gov/Archives/edgar/data/945617/0000721748-15-000609-index.htm
American Capital Agency Corp,10-Q,1423689,2015-08-05,http://www.sec.gov/Archives/edgar/data/1423689/0001423689-15-000028-index.htm
American Capital Mortgage Investment Corp.,10-Q,1516973,2015-08-06,http://www.sec.gov/Archives/edgar/data/1516973/0001516973-15-000035-index.htm
"American Capital Senior Floating, Ltd.",10-Q,1581934,2015-08-13,http://www.sec.gov/Archives/edgar/data/1581934/0001581934-15-000031-index.htm
"American CareSource Holdings, Inc.",10-Q,1316645,2015-08-14,http://www.sec.gov/Archives/edgar/data/1316645/0001171843-15-004730-index.htm
American Casino & Entertainment Properties LLC,10-Q,1297735,2015-08-14,http://www.sec.gov/Archives/edgar/data/1297735/0001297735-15-000023-index.htm
American Electric Technologies Inc,10-Q,1043186,2015-08-13,http://www.sec.gov/Archives/edgar/data/1043186/0001564590-15-007188-index.htm
"American Fiber Green Products, Inc.",10-Q,1009925,2015-08-19,http://www.sec.gov/Archives/edgar/data/1009925/0001477932-15-005433-index.htm
"American Fiber Green Products, Inc.",NT 10-Q,1009925,2015-08-17,http://www.sec.gov/Archives/edgar/data/1009925/0001477932-15-005321-index.htm
"American Finance Trust, Inc",10-Q,1568162,2015-08-11,http://www.sec.gov/Archives/edgar/data/1568162/0001568162-15-000014-index.htm
American Homes 4 Rent,10-Q,1562401,2015-08-10,http://www.sec.gov/Archives/edgar/data/1562401/0001104659-15-058174-index.htm
American Housing REIT Inc.,10-Q,1506385,2015-08-12,http://www.sec.gov/Archives/edgar/data/1506385/0001354488-15-003715-index.htm
American Lorain CORP,10-Q,1117057,2015-08-14,http://www.sec.gov/Archives/edgar/data/1117057/0001062993-15-004615-index.htm
"American Midstream Partners, LP",10-Q,1513965,2015-08-10,http://www.sec.gov/Archives/edgar/data/1513965/0001513965-15-000089-index.htm
"American Railcar Industries, Inc.",10-Q,1344596,2015-07-30,http://www.sec.gov/Archives/edgar/data/1344596/0001344596-15-000050-index.htm
"American Realty Capital - Retail Centers of America II, Inc.",10-Q,1609866,2015-08-11,http://www.sec.gov/Archives/edgar/data/1609866/0001609866-15-000014-index.htm
"American Realty Capital Daily Net Asset Value Trust, Inc.",10-Q,1501745,2015-08-12,http://www.sec.gov/Archives/edgar/data/1501745/0001501745-15-000020-index.htm
"American Realty Capital Global Trust II, Inc.",10-Q,1609865,2015-08-13,http://www.sec.gov/Archives/edgar/data/1609865/0001609865-15-000014-index.htm
"American Realty Capital Healthcare Trust III, Inc.",10-Q,1609234,2015-08-12,http://www.sec.gov/Archives/edgar/data/1609234/0001609234-15-000011-index.htm
"American Realty Capital Hospitality Trust, Inc.",10-Q,1583077,2015-08-12,http://www.sec.gov/Archives/edgar/data/1583077/0001583077-15-000012-index.htm
"American Realty Capital New York City REIT II, Inc.",10-Q,1614540,2015-08-13,http://www.sec.gov/Archives/edgar/data/1614540/0001614540-15-000009-index.htm
"American Realty Capital New York City REIT, Inc.",10-Q,1595527,2015-08-12,http://www.sec.gov/Archives/edgar/data/1595527/0001595527-15-000018-index.htm
"American Residential Properties, Inc.",10-Q,1548981,2015-08-10,http://www.sec.gov/Archives/edgar/data/1548981/0001548981-15-000034-index.htm
"American Retail Group, Inc.",10-Q,277905,2015-08-13,http://www.sec.gov/Archives/edgar/data/277905/0001213900-15-006014-index.htm
American Riding Tours Inc,10-K,1585755,2015-07-14,http://www.sec.gov/Archives/edgar/data/1585755/0001350071-15-000044-index.htm
American Riding Tours Inc,10-Q,1585755,2015-08-18,http://www.sec.gov/Archives/edgar/data/1585755/0001350071-15-000057-index.htm
American Riding Tours Inc,NT 10-Q,1585755,2015-08-14,http://www.sec.gov/Archives/edgar/data/1585755/0001350071-15-000051-index.htm
American Sands Energy Corp.,10-K,1432001,2015-07-14,http://www.sec.gov/Archives/edgar/data/1432001/0001019687-15-002736-index.htm
American Sands Energy Corp.,10-K/A,1432001,2015-07-29,http://www.sec.gov/Archives/edgar/data/1432001/0001019687-15-002893-index.htm
American Sands Energy Corp.,10-Q,1432001,2015-08-19,http://www.sec.gov/Archives/edgar/data/1432001/0001019687-15-003196-index.htm
American Sands Energy Corp.,NT 10-Q,1432001,2015-08-14,http://www.sec.gov/Archives/edgar/data/1432001/0001019687-15-003115-index.htm
"American Water Works Company, Inc.",10-Q,1410636,2015-08-05,http://www.sec.gov/Archives/edgar/data/1410636/0001564590-15-006249-index.htm
American Xanthan Corp,10-Q,1600249,2015-08-13,http://www.sec.gov/Archives/edgar/data/1600249/0001607062-15-000351-index.htm
"American-Swiss Capital, Inc.",10-Q,1586654,2015-09-01,http://www.sec.gov/Archives/edgar/data/1586654/0001144204-15-053170-index.htm
Ameris Bancorp,10-Q,351569,2015-08-07,http://www.sec.gov/Archives/edgar/data/351569/0001193125-15-282330-index.htm
"Amphastar Pharmaceuticals, Inc.",10-Q,1297184,2015-08-13,http://www.sec.gov/Archives/edgar/data/1297184/0001171843-15-004674-index.htm
"Ampio Pharmaceuticals, Inc.",10-Q,1411906,2015-08-07,http://www.sec.gov/Archives/edgar/data/1411906/0001193125-15-282073-index.htm
"Ample-Tee, Inc.",10-Q,1537258,2015-07-16,http://www.sec.gov/Archives/edgar/data/1537258/0001494733-15-000092-index.htm
"Ample-Tee, Inc.",10-Q/A,1537258,2015-07-28,http://www.sec.gov/Archives/edgar/data/1537258/0001494733-15-000103-index.htm
AmpliPhi Biosciences Corp,10-Q,921114,2015-08-13,http://www.sec.gov/Archives/edgar/data/921114/0001144204-15-049053-index.htm
"AmpliTech Group, Inc.",10-Q,1518461,2015-08-14,http://www.sec.gov/Archives/edgar/data/1518461/0001477932-15-005123-index.htm
"Amtrust Financial Services, Inc.",10-Q,1365555,2015-08-10,http://www.sec.gov/Archives/edgar/data/1365555/0001365555-15-000134-index.htm
"Anacor Pharmaceuticals, Inc.",10-Q,1411158,2015-08-07,http://www.sec.gov/Archives/edgar/data/1411158/0001104659-15-057715-index.htm
Ancestry.com LLC,10-Q,1575319,2015-07-31,http://www.sec.gov/Archives/edgar/data/1575319/0001575319-15-000003-index.htm
Anchor Bancorp,10-K,1448301,2015-09-11,http://www.sec.gov/Archives/edgar/data/1448301/0000939057-15-000433-index.htm
"Andalay Solar, Inc.",NT 10-Q,1347452,2015-08-14,http://www.sec.gov/Archives/edgar/data/1347452/0001347452-15-000061-index.htm
"Andersons, Inc.",10-Q,821026,2015-08-07,http://www.sec.gov/Archives/edgar/data/821026/0000821026-15-000044-index.htm
"Angie's List, Inc.",10-Q,1491778,2015-07-23,http://www.sec.gov/Archives/edgar/data/1491778/0001491778-15-000122-index.htm
"Anika Therapeutics, Inc.",10-Q,898437,2015-08-04,http://www.sec.gov/Archives/edgar/data/898437/0001171843-15-004303-index.htm
"Anpath Group, Inc.",10-K,1310527,2015-07-14,http://www.sec.gov/Archives/edgar/data/1310527/0001010412-15-000103-index.htm
"Anpath Group, Inc.",10-Q,1310527,2015-08-05,http://www.sec.gov/Archives/edgar/data/1310527/0001010412-15-000117-index.htm
"Anpulo Food Development, Inc.",10-K,1528875,2015-09-29,http://www.sec.gov/Archives/edgar/data/1528875/0001144204-15-057053-index.htm
"Anpulo Food Development, Inc.",10-K/A,1528875,2015-07-09,http://www.sec.gov/Archives/edgar/data/1528875/0001144204-15-041741-index.htm
"Anpulo Food Development, Inc.",NT 10-K,1528875,2015-09-29,http://www.sec.gov/Archives/edgar/data/1528875/0001144204-15-057038-index.htm
Antero Midstream Partners LP,10-Q,1598968,2015-07-29,http://www.sec.gov/Archives/edgar/data/1598968/0001558370-15-001246-index.htm
"Anthem, Inc.",10-Q,1156039,2015-07-29,http://www.sec.gov/Archives/edgar/data/1156039/0001156039-15-000011-index.htm
Anthera Pharmaceuticals Inc,10-Q,1316175,2015-08-10,http://www.sec.gov/Archives/edgar/data/1316175/0001214659-15-005948-index.htm
"AntriaBio, Inc.",10-K,1509261,2015-09-28,http://www.sec.gov/Archives/edgar/data/1509261/0001144204-15-057284-index.htm
Aon plc,10-Q,315293,2015-07-31,http://www.sec.gov/Archives/edgar/data/315293/0001628280-15-005806-index.htm
Apollo Acquisition Corp,10-Q/A,1505367,2015-07-08,http://www.sec.gov/Archives/edgar/data/1505367/0001078782-15-001078-index.htm
Apollo Acquisition Corp,NT 10-K,1505367,2015-09-29,http://www.sec.gov/Archives/edgar/data/1505367/0001078782-15-001543-index.htm
"Apollo Commercial Real Estate Finance, Inc.",10-Q,1467760,2015-07-29,http://www.sec.gov/Archives/edgar/data/1467760/0001467760-15-000009-index.htm
Apollo Global Management LLC,10-Q,1411494,2015-08-07,http://www.sec.gov/Archives/edgar/data/1411494/0001411494-15-000019-index.htm
"Apollo Medical Holdings, Inc.",10-K,1083446,2015-07-14,http://www.sec.gov/Archives/edgar/data/1083446/0001144204-15-042438-index.htm
"Apollo Medical Holdings, Inc.",10-K/A,1083446,2015-07-29,http://www.sec.gov/Archives/edgar/data/1083446/0001144204-15-044824-index.htm
"Apollo Medical Holdings, Inc.",10-Q,1083446,2015-08-19,http://www.sec.gov/Archives/edgar/data/1083446/0001144204-15-050797-index.htm
"Apollo Medical Holdings, Inc.",10-Q/A,1083446,2015-08-28,http://www.sec.gov/Archives/edgar/data/1083446/0001144204-15-052743-index.htm
"Apollo Medical Holdings, Inc.",NT 10-Q,1083446,2015-08-17,http://www.sec.gov/Archives/edgar/data/1083446/0001144204-15-050249-index.htm
"Apollo Residential Mortgage, Inc.",10-Q,1515980,2015-08-10,http://www.sec.gov/Archives/edgar/data/1515980/0001515980-15-000009-index.htm
"Apple Hospitality REIT, Inc.",10-Q,1418121,2015-08-06,http://www.sec.gov/Archives/edgar/data/1418121/0001185185-15-002053-index.htm
"Apple REIT Ten, Inc.",10-Q,1498864,2015-08-06,http://www.sec.gov/Archives/edgar/data/1498864/0001185185-15-002055-index.htm
"Applied Minerals, Inc.",10-Q,8328,2015-08-07,http://www.sec.gov/Archives/edgar/data/8328/0001437749-15-015271-index.htm
"Applied Visual Sciences, Inc.",10-K,873198,2015-07-17,http://www.sec.gov/Archives/edgar/data/873198/0001349905-15-000002-index.htm
"Applied Visual Sciences, Inc.",10-Q,873198,2015-08-06,http://www.sec.gov/Archives/edgar/data/873198/0001349905-15-000004-index.htm
"Applied Visual Sciences, Inc.",10-Q,873198,2015-08-19,http://www.sec.gov/Archives/edgar/data/873198/0001354488-15-003981-index.htm
"Applied Visual Sciences, Inc.",NT 10-Q,873198,2015-08-17,http://www.sec.gov/Archives/edgar/data/873198/0001354488-15-003925-index.htm
Approach Resources Inc,10-Q,1405073,2015-08-06,http://www.sec.gov/Archives/edgar/data/1405073/0001193125-15-280971-index.htm
"Apptigo International, Inc.",10-Q,1562738,2015-08-18,http://www.sec.gov/Archives/edgar/data/1562738/0001019687-15-003179-index.htm
"Apptigo International, Inc.",NT 10-Q,1562738,2015-08-14,http://www.sec.gov/Archives/edgar/data/1562738/0001019687-15-003144-index.htm
"Aqua Metals, Inc.",10-Q,1621832,2015-09-14,http://www.sec.gov/Archives/edgar/data/1621832/0001615774-15-002562-index.htm
"Aquilarts, Inc.",10-Q,1623020,2015-08-19,http://www.sec.gov/Archives/edgar/data/1623020/0001144204-15-050570-index.htm
"Aquilarts, Inc.",NT 10-Q,1623020,2015-08-17,http://www.sec.gov/Archives/edgar/data/1623020/0001144204-15-050253-index.htm
Aramark,10-Q,1584509,2015-08-12,http://www.sec.gov/Archives/edgar/data/1584509/0001584509-15-000137-index.htm
Arax Holdings Corp,10-Q,1566243,2015-09-18,http://www.sec.gov/Archives/edgar/data/1566243/0001019056-15-000767-index.htm
Arax Holdings Corp,NT 10-Q,1566243,2015-09-11,http://www.sec.gov/Archives/edgar/data/1566243/0001019056-15-000751-index.htm
Arbutus Biopharma Corp,10-Q,1447028,2015-08-07,http://www.sec.gov/Archives/edgar/data/1447028/0001171843-15-004476-index.htm
Arc Logistics Partners LP,10-Q,1583744,2015-08-06,http://www.sec.gov/Archives/edgar/data/1583744/0001564590-15-006491-index.htm
"Arcadia Biosciences, Inc.",10-Q,1469443,2015-08-11,http://www.sec.gov/Archives/edgar/data/1469443/0001193125-15-285644-index.htm
"Arch Therapeutics, Inc.",10-Q,1537561,2015-08-07,http://www.sec.gov/Archives/edgar/data/1537561/0001144204-15-047254-index.htm
Ares Commercial Real Estate Corp,10-Q,1529377,2015-07-30,http://www.sec.gov/Archives/edgar/data/1529377/0001104659-15-054569-index.htm
"Argo Group International Holdings, Ltd.",10-Q,1091748,2015-08-07,http://www.sec.gov/Archives/edgar/data/1091748/0001564590-15-006684-index.htm
"Ariel Clean Energy, Inc.",10-Q,1499684,2015-08-10,http://www.sec.gov/Archives/edgar/data/1499684/0001640334-15-000010-index.htm
"Ariel Clean Energy, Inc.",10-Q/A,1499684,2015-08-10,http://www.sec.gov/Archives/edgar/data/1499684/0001640334-15-000017-index.htm
"Arista Networks, Inc.",10-Q,1596532,2015-08-07,http://www.sec.gov/Archives/edgar/data/1596532/0001596532-15-000112-index.htm
Arlington Asset Investment Corp.,10-Q,1209028,2015-07-31,http://www.sec.gov/Archives/edgar/data/1209028/0001144204-15-045562-index.htm
"Armada Hoffler Properties, Inc.",10-Q,1569187,2015-08-05,http://www.sec.gov/Archives/edgar/data/1569187/0001193125-15-277569-index.htm
"Armco Metals Holdings, Inc.",10-Q,1410711,2015-08-14,http://www.sec.gov/Archives/edgar/data/1410711/0001437749-15-015937-index.htm
"Armour Residential REIT, Inc.",10-Q,1428205,2015-07-29,http://www.sec.gov/Archives/edgar/data/1428205/0001428205-15-000173-index.htm
"Armstrong Energy, Inc.",10-Q,1532288,2015-08-14,http://www.sec.gov/Archives/edgar/data/1532288/0001193125-15-290669-index.htm
"Arno Therapeutics, Inc",10-Q,1195116,2015-08-14,http://www.sec.gov/Archives/edgar/data/1195116/0001144204-15-049804-index.htm
Aroga Holding Corp.,10-Q,1529804,2015-08-19,http://www.sec.gov/Archives/edgar/data/1529804/0001617819-15-000043-index.htm
Aroga Holding Corp.,NT 10-Q,1529804,2015-08-17,http://www.sec.gov/Archives/edgar/data/1529804/0001617819-15-000036-index.htm
Arowana Inc.,10-Q,1622577,2015-07-20,http://www.sec.gov/Archives/edgar/data/1622577/0001213900-15-005293-index.htm
Arowana Inc.,NT 10-Q,1622577,2015-07-16,http://www.sec.gov/Archives/edgar/data/1622577/0001213900-15-005227-index.htm
Arrayit Corp,10-Q,1084507,2015-08-19,http://www.sec.gov/Archives/edgar/data/1084507/0001354488-15-004003-index.htm
Arrayit Corp,10-Q/A,1084507,2015-08-27,http://www.sec.gov/Archives/edgar/data/1084507/0001354488-15-004084-index.htm
Arrayit Corp,NT 10-Q,1084507,2015-08-14,http://www.sec.gov/Archives/edgar/data/1084507/0001354488-15-003918-index.htm
"Artec Global Media, Inc.",10-Q,1561865,2015-09-14,http://www.sec.gov/Archives/edgar/data/1561865/0001477932-15-005855-index.htm
Artex Corp.,10-Q,1605740,2015-07-14,http://www.sec.gov/Archives/edgar/data/1605740/0001165527-15-000322-index.htm
Artex Corp.,10-QT,1605740,2015-08-19,http://www.sec.gov/Archives/edgar/data/1605740/0001165527-15-000420-index.htm
Artex Corp.,NT 10-Q,1605740,2015-08-14,http://www.sec.gov/Archives/edgar/data/1605740/0001165527-15-000408-index.htm
Artisan Partners Asset Management Inc.,10-Q,1517302,2015-08-03,http://www.sec.gov/Archives/edgar/data/1517302/0001517302-15-000042-index.htm
"Ascena Retail Group, Inc.",10-K,1498301,2015-09-16,http://www.sec.gov/Archives/edgar/data/1498301/0001498301-15-000041-index.htm
"Ascent Capital Group, Inc.",10-Q,1437106,2015-08-10,http://www.sec.gov/Archives/edgar/data/1437106/0001437106-15-000093-index.htm
"Ascent Solar Technologies, Inc.",10-Q,1350102,2015-08-14,http://www.sec.gov/Archives/edgar/data/1350102/0001350102-15-000073-index.htm
"Ashford Hospitality Prime, Inc.",10-Q,1574085,2015-08-10,http://www.sec.gov/Archives/edgar/data/1574085/0001574085-15-000070-index.htm
Ashford Inc,10-Q,1604738,2015-08-14,http://www.sec.gov/Archives/edgar/data/1604738/0001604738-15-000069-index.htm
Ashford Inc,10-Q/A,1604738,2015-08-14,http://www.sec.gov/Archives/edgar/data/1604738/0001604738-15-000068-index.htm
Asia Interactive Media Inc.,10-Q,1172318,2015-08-14,http://www.sec.gov/Archives/edgar/data/1172318/0001493152-15-003704-index.htm
Asia Interactive Media Inc.,10-Q/A,1172318,2015-08-19,http://www.sec.gov/Archives/edgar/data/1172318/0001493152-15-003906-index.htm
Asia Travel Corp,10-Q,1027235,2015-08-14,http://www.sec.gov/Archives/edgar/data/1027235/0001549727-15-000072-index.htm
Asian Development Frontier Inc.,10-Q,1353633,2015-09-11,http://www.sec.gov/Archives/edgar/data/1353633/0001062993-15-004984-index.htm
"Asiya Pearls, Inc.",10-Q,1591913,2015-09-02,http://www.sec.gov/Archives/edgar/data/1591913/0001393905-15-000439-index.htm
Aspect FuturesAccess LLC,10-Q,1309132,2015-08-14,http://www.sec.gov/Archives/edgar/data/1309132/0001104659-15-059841-index.htm
"Aspect Software Parent, Inc.",10-Q,1506545,2015-08-11,http://www.sec.gov/Archives/edgar/data/1506545/0001506545-15-000022-index.htm
"Asterias Biotherapeutics, Inc.",10-Q,1572552,2015-08-10,http://www.sec.gov/Archives/edgar/data/1572552/0001140361-15-030753-index.htm
"At Play Vacations, Inc.",10-Q,1584584,2015-08-11,http://www.sec.gov/Archives/edgar/data/1584584/0001557240-15-000580-index.htm
"Atacama Resources International, Inc.",10-Q,1584618,2015-08-13,http://www.sec.gov/Archives/edgar/data/1584618/0001014897-15-000241-index.htm
"Atara Biotherapeutics, Inc.",10-Q,1604464,2015-08-07,http://www.sec.gov/Archives/edgar/data/1604464/0001564590-15-006518-index.htm
Athens Bancshares Corp,10-Q,1472093,2015-08-07,http://www.sec.gov/Archives/edgar/data/1472093/0001193125-15-283138-index.htm
Atlantic Alliance Partnership Corp.,10-Q,1630940,2015-07-31,http://www.sec.gov/Archives/edgar/data/1630940/0001213900-15-005583-index.htm
Atlantic Coast Financial CORP,10-Q,1404296,2015-08-13,http://www.sec.gov/Archives/edgar/data/1404296/0001144204-15-049017-index.htm
Atlanticus Holdings Corp,10-Q,1464343,2015-08-14,http://www.sec.gov/Archives/edgar/data/1464343/0001464343-15-000015-index.htm
Atlas America Public #14-2004 L.P.,10-K/A,1294476,2015-09-11,http://www.sec.gov/Archives/edgar/data/1294476/0001564590-15-007888-index.htm
Atlas America Public #14-2004 L.P.,10-Q,1294476,2015-08-14,http://www.sec.gov/Archives/edgar/data/1294476/0001564590-15-007359-index.htm
Atlas America Public #14-2005 (A) L.P.,10-K/A,1336339,2015-09-11,http://www.sec.gov/Archives/edgar/data/1336339/0001564590-15-007889-index.htm
Atlas America Public #14-2005 (A) L.P.,10-Q,1336339,2015-08-14,http://www.sec.gov/Archives/edgar/data/1336339/0001564590-15-007362-index.htm
Atlas America Public #15-2005 (A) L.P.,10-K/A,1335236,2015-09-11,http://www.sec.gov/Archives/edgar/data/1335236/0001564590-15-007895-index.htm
Atlas America Public #15-2005 (A) L.P.,10-Q,1335236,2015-08-14,http://www.sec.gov/Archives/edgar/data/1335236/0001564590-15-007390-index.htm
Atlas America Public #15-2006 (B) L.P.,10-K/A,1357361,2015-09-11,http://www.sec.gov/Archives/edgar/data/1357361/0001564590-15-007891-index.htm
Atlas America Public #15-2006 (B) L.P.,10-Q,1357361,2015-08-14,http://www.sec.gov/Archives/edgar/data/1357361/0001564590-15-007368-index.htm
Atlas America Series 26-2005 L.P.,10-K/A,1342514,2015-09-11,http://www.sec.gov/Archives/edgar/data/1342514/0001564590-15-007911-index.htm
Atlas America Series 26-2005 L.P.,10-Q,1342514,2015-08-14,http://www.sec.gov/Archives/edgar/data/1342514/0001564590-15-007393-index.htm
Atlas America Series 27-2006 L.P.,10-K/A,1379763,2015-09-11,http://www.sec.gov/Archives/edgar/data/1379763/0001564590-15-007914-index.htm
Atlas America Series 27-2006 L.P.,10-Q,1379763,2015-08-14,http://www.sec.gov/Archives/edgar/data/1379763/0001564590-15-007383-index.htm
"Atlas Energy Group, LLC",10-Q,1623595,2015-08-10,http://www.sec.gov/Archives/edgar/data/1623595/0001564590-15-006857-index.htm
"Atlas Financial Holdings, Inc.",10-Q,1539894,2015-08-03,http://www.sec.gov/Archives/edgar/data/1539894/0001539894-15-000038-index.htm
"Atlas Resource Partners, L.P.",10-Q,1532750,2015-08-10,http://www.sec.gov/Archives/edgar/data/1532750/0001564590-15-006853-index.htm
Atlas Resources Public #16-2007 (A) L.P.,10-K/A,1374985,2015-09-11,http://www.sec.gov/Archives/edgar/data/1374985/0001564590-15-007908-index.htm
Atlas Resources Public #16-2007 (A) L.P.,10-Q,1374985,2015-08-14,http://www.sec.gov/Archives/edgar/data/1374985/0001564590-15-007369-index.htm
Atlas Resources Public #17-2007 (A) L.P.,10-K/A,1399542,2015-09-11,http://www.sec.gov/Archives/edgar/data/1399542/0001564590-15-007898-index.htm
Atlas Resources Public #17-2007 (A) L.P.,10-Q,1399542,2015-08-14,http://www.sec.gov/Archives/edgar/data/1399542/0001564590-15-007375-index.htm
Atlas Resources Public #17-2008 (B) L.P.,10-K/A,1399541,2015-09-11,http://www.sec.gov/Archives/edgar/data/1399541/0001564590-15-007902-index.htm
Atlas Resources Public #17-2008 (B) L.P.,10-Q,1399541,2015-08-14,http://www.sec.gov/Archives/edgar/data/1399541/0001564590-15-007377-index.htm
Atlas Resources Public #18-2008 (A) L.P.,10-K/A,1432987,2015-09-11,http://www.sec.gov/Archives/edgar/data/1432987/0001564590-15-007901-index.htm
Atlas Resources Public #18-2008 (A) L.P.,10-Q,1432987,2015-08-14,http://www.sec.gov/Archives/edgar/data/1432987/0001564590-15-007378-index.htm
Atlas Resources Public #18-2009 (B) L.P.,10-K/A,1432985,2015-09-11,http://www.sec.gov/Archives/edgar/data/1432985/0001564590-15-007904-index.htm
Atlas Resources Public #18-2009 (B) L.P.,10-Q,1432985,2015-08-14,http://www.sec.gov/Archives/edgar/data/1432985/0001564590-15-007384-index.htm
Atlas Resources Public #18-2009 (C) L.P.,10-K/A,1433833,2015-09-11,http://www.sec.gov/Archives/edgar/data/1433833/0001564590-15-007906-index.htm
Atlas Resources Public #18-2009 (C) L.P.,10-Q,1433833,2015-08-14,http://www.sec.gov/Archives/edgar/data/1433833/0001564590-15-007389-index.htm
Atlas Resources Series 28-2010 L.P.,10-K/A,1487561,2015-09-11,http://www.sec.gov/Archives/edgar/data/1487561/0001564590-15-007916-index.htm
Atlas Resources Series 28-2010 L.P.,10-Q,1487561,2015-08-14,http://www.sec.gov/Archives/edgar/data/1487561/0001564590-15-007388-index.htm
"AtriCure, Inc.",10-Q,1323885,2015-07-31,http://www.sec.gov/Archives/edgar/data/1323885/0001193125-15-272580-index.htm
"Atrinsic, Inc.",10-K,1022899,2015-09-25,http://www.sec.gov/Archives/edgar/data/1022899/0001144204-15-056587-index.htm
Attitude Drinks Inc.,10-K,1416183,2015-09-28,http://www.sec.gov/Archives/edgar/data/1416183/0001615774-15-002766-index.htm
Attitude Drinks Inc.,10-Q,1416183,2015-07-01,http://www.sec.gov/Archives/edgar/data/1416183/0001615774-15-001667-index.htm
Attitude Drinks Inc.,NT 10-Q,1416183,2015-08-14,http://www.sec.gov/Archives/edgar/data/1416183/0001615774-15-002221-index.htm
Audax Credit BDC Inc.,10-Q,1633858,2015-08-14,http://www.sec.gov/Archives/edgar/data/1633858/0001144204-15-049502-index.htm
"AuraSource, Inc.",10-Q,1083922,2015-08-10,http://www.sec.gov/Archives/edgar/data/1083922/0001308411-15-000100-index.htm
Aureus Inc,10-Q,1624517,2015-09-14,http://www.sec.gov/Archives/edgar/data/1624517/0001594062-15-000271-index.htm
Aureus Inc,10-Q/A,1624517,2015-07-10,http://www.sec.gov/Archives/edgar/data/1624517/0001594062-15-000206-index.htm
Avago Technologies LTD,10-Q,1441634,2015-09-10,http://www.sec.gov/Archives/edgar/data/1441634/0001441634-15-000048-index.htm
"Avalanche Biotechnologies, Inc.",10-Q,1501756,2015-08-13,http://www.sec.gov/Archives/edgar/data/1501756/0001193125-15-290017-index.htm
"Avalon Oil & Gas, Inc.",10-K,918573,2015-08-14,http://www.sec.gov/Archives/edgar/data/918573/0001607062-15-000356-index.htm
"Avalon Oil & Gas, Inc.",10-Q,918573,2015-07-02,http://www.sec.gov/Archives/edgar/data/918573/0001607062-15-000298-index.htm
"Avalon Oil & Gas, Inc.",10-Q,918573,2015-09-10,http://www.sec.gov/Archives/edgar/data/918573/0001607062-15-000394-index.htm
"Avangard Capital Group, Inc",NT 10-K,1561092,2015-09-29,http://www.sec.gov/Archives/edgar/data/1561092/0001493152-15-004580-index.htm
"Avant Diagnostics, Inc",10-Q,1451929,2015-07-22,http://www.sec.gov/Archives/edgar/data/1451929/0001477932-15-004621-index.htm
"Avant Diagnostics, Inc",10-Q,1451929,2015-08-14,http://www.sec.gov/Archives/edgar/data/1451929/0001477932-15-005244-index.htm
"Avenue Financial Holdings, Inc.",10-Q,1616297,2015-08-13,http://www.sec.gov/Archives/edgar/data/1616297/0001564590-15-007255-index.htm
Avery Dennison Corp,10-Q,8818,2015-08-04,http://www.sec.gov/Archives/edgar/data/8818/0001104659-15-055774-index.htm
Avinger Inc,10-Q,1506928,2015-08-12,http://www.sec.gov/Archives/edgar/data/1506928/0001104659-15-058827-index.htm
Axalta Coating Systems Ltd.,10-Q,1616862,2015-08-04,http://www.sec.gov/Archives/edgar/data/1616862/0001628280-15-006048-index.htm
